Date,Day,Future,Expiry.Day,Start.Time,End.Time,Target,CE.Strike,CE.Open,CE.High,CE.Low,CE.Close,CE.SL.Price,CE.SL.Flag,CE.SL.Time,CE.PNL,PE.Strike,PE.Open,PE.High,PE.Low,PE.Close,PE.SL.Price,PE.SL.Flag,PE.SL.Time,PE.PNL,UT.Strike,UT.Open,UT.High,UT.Low,UT.Close,UT.SL.Price,UT.SL.Flag,UT.SL.Time,BPL,TT PL at SL,UT PL at SL,UT PL,Total PNL
2024-01-05,Friday,21775.0,FALSE,12:40:00,15:25:00,52.5,21850CE,57.95,68.6,35.0,53.3,104.31,False,,4.07,21550PE,54.05,88.3,38.6,43.75,97.28999999999999,False,,9.76,,,,,,,False,,13.83,0.0,0.0,0.0,13.83
2024-01-12,Friday,21864.55,FALSE,12:40:00,15:25:00,52.5,22000CE,65.65,126.85,64.9,99.75,118.17000000000002,True,2024-01-12 14:37:00,-53.18,21650PE,65.1,65.1,40.05,40.65,117.17999999999999,False,,23.8,21650PE,46.85,56.8,40.05,40.65,70.275,False,,0.0,-53.18,17.598999999999993,6.2,-29.381000000000004
2024-01-19,Friday,21624.95,FALSE,12:40:00,15:25:00,52.5,21850CE,64.35,78.35,61.0,74.35,115.83,False,,-10.64,21350PE,58.75,62.55,37.35,42.05,105.75,False,,16.11,,,,,,,False,,5.469999999999999,0.0,0.0,0.0,5.469999999999999
2024-02-02,Friday,22038.05,FALSE,12:40:00,15:25:00,55.0,22200CE,67.95,68.35,38.0,39.15,122.31,False,,28.12,21700PE,62.25,105.45,62.25,84.1,112.05,False,,-22.47,,,,,,,False,,5.650000000000002,0.0,0.0,0.0,5.650000000000002
2024-02-09,Friday,21805.0,FALSE,12:40:00,15:25:00,52.5,22050CE,55.5,61.1,44.25,51.25,99.9,False,,3.7,21400PE,54.25,61.8,34.35,36.7,97.65,False,,17.01,,,,,,,False,,20.71,0.0,0.0,0.0,20.71
2024-02-16,Friday,22103.0,FALSE,12:40:00,15:25:00,55.0,22300CE,62.25,72.05,46.8,50.75,112.05,False,,10.88,21800PE,65.35,69.55,54.0,68.05,117.63,False,,-3.35,,,,,,,False,,7.530000000000001,0.0,0.0,0.0,7.530000000000001
2024-02-23,Friday,22286.9,FALSE,12:40:00,15:25:00,55.0,22500CE,63.05,67.3,38.1,40.05,113.49,False,,22.37,22000PE,58.6,74.9,55.45,66.85,105.48,False,,-8.84,,,,,,,False,,13.530000000000001,0.0,0.0,0.0,13.530000000000001
2024-03-01,Friday,22401.75,FALSE,12:40:00,15:25:00,55.0,22600CE,57.8,61.9,50.15,51.75,104.03999999999999,False,,5.47,21950PE,56.0,57.45,42.3,44.85,100.8,False,,10.59,,,,,,,False,,16.06,0.0,0.0,0.0,16.06
2024-03-15,Friday,22031.85,FALSE,12:40:00,15:25:00,55.0,22200CE,64.05,96.7,61.3,84.35,115.28999999999999,False,,-20.94,21700PE,60.85,63.65,27.15,29.95,109.53,False,,30.29,,,,,,,False,,9.349999999999998,0.0,0.0,0.0,9.349999999999998
2024-04-19,Friday,22012.9,FALSE,12:40:00,15:25:00,55.0,22250CE,70.15,118.35,63.65,90.25,126.27000000000001,False,,-20.8,21650PE,67.4,71.3,36.45,43.5,121.32000000000001,False,,23.23,,,,,,,False,,2.4299999999999997,0.0,0.0,0.0,2.4299999999999997
2024-05-03,Friday,22648.0,FALSE,12:40:00,15:25:00,55.0,22800CE,62.7,66.55,35.3,41.2,112.86000000000001,False,,20.87,22350PE,68.05,140.85,55.9,78.35,122.49,True,2024-05-03 13:37:00,-55.12,22800CE,41.05,48.0,35.3,41.2,61.574999999999996,False,,0.0,-55.12,21.023000000000007,-0.15,-34.24699999999999
